City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Strathpeffer,GB,2021-04-15 14:49:06,57.588,-4.5382,55.0,58,20,9.22
294,Bengkulu,ID,2021-04-15 14:49:07,-3.8004,102.2655,76.48,88,100,4.47
295,Przhevalskoye,RU,2021-04-15 14:49:07,55.5093,31.8482,49.82,84,100,12.39
296,Aykhal,RU,2021-04-15 14:49:08,66.0,111.5,9.32,94,80,7.52
297,Zyryanka,RU,2021-04-15 14:49:08,65.75,150.85,6.06,97,100,2.71
298,Hay River,CA,2021-04-15 14:47:47,60.8156,-115.7999,30.2,69,84,5.75
299,Chapais,CA,2021-04-15 14:47:44,49.7834,-74.8492,51.8,35,1,6.91
300,Ostrovnoy,RU,2021-04-15 14:49:09,68.0531,39.5131,30.63,86,99,7.27
301,Lodja,CD,2021-04-15 14:49:10,-3.4833,23.4333,79.99,67,95,1.68
302,Harwich,GB,2021-04-15 14:49:10,51.9419,1.2844,50.0,51,66,13.0
303,Arteaga,MX,2021-04-15 14:46:06,18.4667,-102.4167,80.1,19,1,1.21
304,Portland,US,2021-04-15 14:48:08,45.5234,-122.6762,48.99,71,20,3.44
305,North Bend,US,2021-04-15 14:49:11,43.4065,-124.2243,43.0,79,0,4.0
306,Rio Brilhante,BR,2021-04-15 14:49:12,-21.8019,-54.5464,89.33,31,5,7.83
307,Avera,US,2021-04-15 14:49:12,33.194,-82.5271,70.0,77,90,8.05
308,Palmer,US,2021-04-15 14:49:06,42.1584,-72.3287,50.0,81,90,6.91
309,Tessalit,ML,2021-04-15 14:49:13,20.1986,1.0114,104.52,4,3,15.66
310,Galveston,US,2021-04-15 14:48:48,29.3669,-94.9669,66.2,88,90,23.02
311,Marsh Harbour,BS,2021-04-15 14:49:14,26.5412,-77.0636,72.28,61,0,8.16
312,Alice Springs,AU,2021-04-15 14:49:14,-23.7,133.8833,63.0,51,27,6.91
313,Kavaratti,IN,2021-04-15 14:49:15,10.5669,72.642,84.92,69,22,6.42
314,Sirjan,IR,2021-04-15 14:49:16,29.452,55.6814,70.99,18,1,11.21
315,Nizhnyaya Tura,RU,2021-04-15 14:49:16,58.6293,59.8118,52.52,83,88,5.23
316,Talara,PE,2021-04-15 14:49:17,-4.5772,-81.2719,75.2,64,20,21.85
317,Agadir,MA,2021-04-15 14:49:17,30.4202,-9.5982,75.2,53,20,27.63
318,Tongling,CN,2021-04-15 14:49:18,30.95,117.7833,62.58,75,64,2.19
319,Basco,PH,2021-04-15 14:49:18,20.4487,121.9702,78.66,77,29,9.17
320,Marawi,PH,2021-04-15 14:49:19,7.9986,124.2928,78.01,88,78,4.0
321,Tignoan,PH,2021-04-15 14:49:20,14.5647,121.6197,82.0,50,78,8.34
322,Coquimbo,CL,2021-04-15 14:49:20,-29.9533,-71.3436,59.0,88,90,4.61
323,Araouane,ML,2021-04-15 14:49:21,18.9048,-3.5265,104.2,6,1,4.99
324,Hurghada,EG,2021-04-15 14:49:21,27.2574,33.8129,86.0,25,0,10.36
325,Teknaf,BD,2021-04-15 14:49:21,20.8624,92.3058,80.02,85,96,1.72
326,Kautokeino,NO,2021-04-15 14:49:22,69.0125,23.0412,36.55,75,100,20.98
327,Toufen,TW,2021-04-15 14:49:22,24.6865,120.9127,66.0,88,66,4.0
328,Anadyr,RU,2021-04-15 14:49:23,64.75,177.4833,12.2,73,0,13.42
329,Nome,US,2021-04-15 14:49:23,64.5011,-165.4064,17.6,86,1,6.91
330,Verkh-Usugli,RU,2021-04-15 14:49:24,52.7,115.1667,27.73,52,96,4.03
331,Bandarbeyla,SO,2021-04-15 14:49:24,9.4942,50.8122,81.88,70,12,12.08
332,Omboue,GA,2021-04-15 14:49:25,-1.5746,9.2618,84.9,71,100,8.95
333,Tuensang,IN,2021-04-15 14:49:25,26.2833,94.8333,68.04,57,88,2.04
334,Kruisfontein,ZA,2021-04-15 14:47:05,-34.0033,24.7314,66.0,86,100,8.01
335,Kansanshi,ZM,2021-04-15 14:49:26,-12.0951,26.4273,69.37,74,100,4.68
336,Springbok,ZA,2021-04-15 14:49:26,-29.6643,17.8865,88.5,13,16,1.07
337,Baijiantan,CN,2021-04-15 14:49:27,45.6333,85.1833,60.66,18,13,7.45
338,Porto Novo,BJ,2021-04-15 14:49:27,6.4965,2.6036,91.4,55,20,12.66
339,Hovd,MN,2021-04-15 14:49:27,48.0056,91.6419,42.21,33,2,3.2
340,Jish,IL,2021-04-15 14:49:28,33.0222,35.4469,84.2,23,0,10.36
341,Comodoro Rivadavia,AR,2021-04-15 14:45:01,-45.8667,-67.5,59.0,41,0,18.41
342,Ostersund,SE,2021-04-15 14:49:29,63.1792,14.6357,44.01,65,75,9.22
343,Henties Bay,NA,2021-04-15 14:49:29,-22.116,14.2845,84.27,38,7,14.67
344,Nizwa,OM,2021-04-15 14:49:06,22.9333,57.5333,89.51,14,26,9.51
345,Sitka,US,2021-04-15 14:49:30,57.0531,-135.33,39.2,93,90,3.98
346,Lexington,US,2021-04-15 14:45:08,37.9887,-84.4777,46.0,61,1,12.66
347,Lagoa,PT,2021-04-15 14:49:30,39.05,-27.9833,62.13,82,88,5.97
348,Svobodnyy,RU,2021-04-15 14:49:31,51.4,128.1333,34.5,44,100,3.76
349,Misratah,LY,2021-04-15 14:49:31,32.3754,15.0925,65.48,63,93,17.38
350,Gawler,AU,2021-04-15 14:49:32,-34.6,138.7333,55.0,88,10,1.01
351,Monterey,US,2021-04-15 14:49:32,36.2505,-121.2516,50.0,81,90,5.75
352,Trairi,BR,2021-04-15 14:49:33,-3.2778,-39.2689,84.61,69,96,10.51
353,Siniscola,IT,2021-04-15 14:49:33,40.5719,9.6922,62.6,51,40,10.36
354,Le Port,RE,2021-04-15 14:49:33,-20.9373,55.2919,78.8,73,90,11.5
355,Sao Mateus,BR,2021-04-15 14:49:34,-18.7161,-39.8589,80.55,53,78,10.89
356,Khorixas,NA,2021-04-15 14:49:34,-20.3667,14.9667,88.74,17,59,12.08
357,Hirara,JP,2021-04-15 14:49:35,24.8,125.2833,73.62,82,52,18.07
358,Jacarau,BR,2021-04-15 14:49:35,-6.6122,-35.2928,84.99,61,98,10.89
359,Tilichiki,RU,2021-04-15 14:49:36,60.4667,166.1,24.8,95,100,6.08
360,Necochea,AR,2021-04-15 14:47:03,-38.5473,-58.7368,75.99,61,0,4.0
361,Antofagasta,CL,2021-04-15 14:49:36,-23.65,-70.4,72.0,68,90,2.3
362,Sabinas Hidalgo,MX,2021-04-15 14:49:37,26.5,-100.1667,78.12,79,93,4.12
363,San Cristobal,VE,2021-04-15 14:49:37,7.7669,-72.225,78.8,83,40,6.91
364,Sakakah,SA,2021-04-15 14:49:37,29.9697,40.2064,87.8,8,0,4.61
365,Ust-Ilimsk,RU,2021-04-15 14:49:38,58.0006,102.6619,28.51,82,100,9.01
366,Candoni,PH,2021-04-15 14:49:38,9.817,122.6043,77.32,84,99,4.18
367,Wajima,JP,2021-04-15 14:49:39,37.4,136.9,48.97,59,100,12.21
368,Poum,NC,2021-04-15 14:49:39,-20.2333,164.0167,79.09,83,32,10.42
369,Champerico,GT,2021-04-15 14:49:40,14.3,-91.9167,80.6,78,75,9.06
370,Shamary,RU,2021-04-15 14:49:40,57.3434,58.2199,53.89,73,5,7.0
371,Panguna,PG,2021-04-15 14:49:41,-6.3164,155.4848,69.39,95,98,1.5
372,Belmonte,BR,2021-04-15 14:49:41,-15.8631,-38.8828,78.8,73,40,9.22
373,Nanao,JP,2021-04-15 14:49:42,37.05,136.9667,46.99,40,100,1.01
374,Nsanje,MW,2021-04-15 14:49:42,-16.92,35.262,84.27,40,93,4.34
375,Tura,IN,2021-04-15 14:49:43,25.5198,90.2201,81.32,28,100,3.29
376,Natal,BR,2021-04-15 14:49:43,-5.795,-35.2094,87.8,66,75,13.8
377,Dawlatabad,AF,2021-04-15 14:49:44,36.4141,64.9053,69.26,22,3,7.43
378,De-Kastri,RU,2021-04-15 14:49:44,51.4667,140.7833,18.68,88,19,5.26
379,San Martin,AR,2021-04-15 14:49:45,-33.081,-68.4681,68.0,52,0,4.61
380,Bedele,ET,2021-04-15 14:49:45,8.456,36.353,75.94,34,77,1.77
381,Manta,EC,2021-04-15 14:48:35,-0.95,-80.7333,80.6,74,75,2.3
382,Otjiwarongo,NA,2021-04-15 14:49:46,-20.4637,16.6477,77.9,24,4,13.42
383,Ionia,US,2021-04-15 14:49:47,42.9873,-85.0711,39.99,87,90,9.22
384,Zhezkazgan,KZ,2021-04-15 14:49:48,47.8043,67.7144,60.06,31,0,15.46
385,Napasar,IN,2021-04-15 14:49:48,27.9667,73.55,88.81,16,2,10.2
386,Touho,NC,2021-04-15 14:49:49,-20.7833,165.2333,77.22,84,89,4.59
387,Rio Negrinho,BR,2021-04-15 14:49:49,-26.2544,-49.5183,60.01,85,27,4.0
388,Kropotkin,RU,2021-04-15 14:49:50,45.4375,40.5756,57.65,72,90,9.13
389,Otane,NZ,2021-04-15 14:49:50,-39.8833,176.6333,61.0,72,0,3.0
390,Montrose,US,2021-04-15 14:49:51,38.4166,-108.2673,48.99,31,1,16.71
391,Pisco,PE,2021-04-15 14:49:51,-13.7,-76.2167,68.0,83,75,2.3
392,Niteroi,BR,2021-04-15 14:49:52,-22.8833,-43.1036,82.99,65,40,5.75
393,Ust-Kuyga,RU,2021-04-15 14:49:52,70.0167,135.6,-11.02,98,56,1.77
394,Mount Gambier,AU,2021-04-15 14:49:53,-37.8333,140.7667,48.2,81,40,6.91
395,Matara,LK,2021-04-15 14:49:53,5.9485,80.5353,80.22,79,53,5.61
396,Xiaoweizhai,CN,2021-04-15 14:49:54,26.1903,107.5125,56.97,98,100,2.82
397,Kanigoro,ID,2021-04-15 14:49:54,-8.13,112.219,72.93,94,76,2.3
398,Cockburn Town,TC,2021-04-15 14:49:55,21.4612,-71.1419,74.52,60,100,8.52
399,Souillac,MU,2021-04-15 14:49:55,-20.5167,57.5167,78.8,89,75,3.44
400,Nargana,PA,2021-04-15 14:49:56,9.4428,-78.5906,82.13,80,100,9.53
401,Lubumbashi,CD,2021-04-15 14:49:56,-11.6609,27.4794,70.61,78,100,3.38
402,Arman,RU,2021-04-15 14:49:57,59.7,150.1667,18.95,95,100,5.41
403,Adrar,MR,2021-04-15 14:49:57,20.5022,-10.0711,94.01,12,5,10.18
404,Kakonko,TZ,2021-04-15 14:49:58,-3.2828,30.9642,72.03,87,88,2.71
405,Bosaso,SO,2021-04-15 14:49:59,11.2842,49.1816,84.2,70,0,17.27
406,Lazaro Cardenas,MX,2021-04-15 14:49:59,17.9583,-102.2,79.97,47,1,2.57
407,Karratha,AU,2021-04-15 14:50:00,-20.7377,116.8463,83.62,45,0,13.47
408,Xai-Xai,MZ,2021-04-15 14:50:00,-25.0519,33.6442,77.31,64,0,7.65
409,Osmena,PH,2021-04-15 14:50:01,10.5208,119.9258,80.73,77,100,3.56
410,Los Llanos De Aridane,ES,2021-04-15 14:50:01,28.6585,-17.9182,71.6,73,75,25.32
411,Haapiti,PF,2021-04-15 14:50:02,-17.5667,-149.8667,75.2,83,20,4.61
412,Strelka,RU,2021-04-15 14:50:02,58.0728,93.0344,36.3,97,100,12.15
413,Honningsvag,NO,2021-04-15 14:50:03,70.9821,25.9704,32.0,86,75,9.22
414,Pevek,RU,2021-04-15 14:50:03,69.7008,170.3133,16.39,66,100,20.78
415,Eyl,SO,2021-04-15 14:50:04,7.9803,49.8164,81.88,72,23,13.44
416,Batemans Bay,AU,2021-04-15 14:50:04,-35.7167,150.1833,55.99,92,99,1.99
417,Huarmey,PE,2021-04-15 14:50:05,-10.0681,-78.1522,71.08,75,98,7.81
418,Horsham,GB,2021-04-15 14:50:06,51.064,-0.3272,48.2,57,40,13.8
419,Manadhoo,MV,2021-04-15 14:50:07,5.7667,73.3833,84.4,72,34,9.44
420,Altay,CN,2021-04-15 14:50:07,47.8667,88.1167,44.98,42,0,5.93
421,Port-Gentil,GA,2021-04-15 14:50:08,-0.7193,8.7815,89.6,70,40,9.22
422,Auki,SB,2021-04-15 14:50:08,-8.7676,160.7034,76.82,88,49,2.71
423,Bougouni,ML,2021-04-15 14:50:09,11.417,-7.479,105.91,14,48,5.19
424,Trang,TH,2021-04-15 14:50:09,7.5,99.5,77.83,88,98,0.81
425,Mildura,AU,2021-04-15 14:50:10,-34.2,142.15,59.0,63,56,8.05
426,Scarborough,GB,2021-04-15 14:50:10,54.2797,-0.4044,51.01,67,4,1.01
427,Nisia Floresta,BR,2021-04-15 14:47:04,-6.0911,-35.2086,87.8,66,75,13.8
428,Matagami,CA,2021-04-15 14:50:11,49.7502,-77.6328,33.8,100,90,8.05
429,Ca Mau,VN,2021-04-15 14:50:12,9.1769,105.15,81.09,79,28,4.79
430,Ambikapur,IN,2021-04-15 14:50:12,23.1167,83.2,80.82,21,94,6.64
431,Cervo,ES,2021-04-15 14:50:13,43.6702,-7.4101,55.99,66,7,7.0
432,Verkhoyansk,RU,2021-04-15 14:50:13,67.5447,133.385,-5.44,100,23,2.37
433,Saravan,AM,2021-04-15 14:50:14,39.7196,45.6483,68.0,24,40,2.3
434,Yeppoon,AU,2021-04-15 14:50:14,-23.1333,150.7333,68.0,88,9,6.91
435,Sri Aman,MY,2021-04-15 14:50:15,1.2376,111.4621,77.0,94,52,0.34
436,Gushikawa,JP,2021-04-15 14:50:15,26.3544,127.8686,66.2,77,90,8.05
437,Hofn,IS,2021-04-15 14:50:16,64.2539,-15.2082,44.6,93,90,9.22
438,Mezen,RU,2021-04-15 14:50:16,65.8522,44.24,34.29,65,66,7.76
439,Guaruja,BR,2021-04-15 14:50:17,-23.9931,-46.2564,80.6,57,20,8.05
440,Hetauda,NP,2021-04-15 14:50:18,27.4284,85.0322,69.8,56,75,4.61
441,Vuktyl,RU,2021-04-15 14:50:18,63.8567,57.3094,34.32,65,100,11.9
442,Tautira,PF,2021-04-15 14:50:19,-17.7333,-149.15,75.2,83,20,4.61
443,Tete,MZ,2021-04-15 14:50:20,-16.1564,33.5867,87.8,37,40,5.75
444,Port Hardy,CA,2021-04-15 14:50:00,50.6996,-127.4199,42.8,93,20,5.75
445,Kitwe,ZM,2021-04-15 14:50:20,-12.7961,28.2477,72.3,62,100,4.92
446,Danielskuil,ZA,2021-04-15 14:50:21,-28.1887,23.5395,80.85,17,41,11.54
447,Freeport,US,2021-04-15 14:46:23,40.6576,-73.5832,52.0,87,90,9.22
448,Hualmay,PE,2021-04-15 14:50:22,-11.0964,-77.6139,70.72,73,93,7.76
449,Yessentuki,RU,2021-04-15 14:50:23,44.0444,42.8606,66.2,30,100,6.71
450,Biak,ID,2021-04-15 14:50:23,-0.9131,122.8766,74.17,87,100,4.47
451,Nokha,IN,2021-04-15 14:50:24,27.6,73.4167,86.83,18,28,8.88
452,Kenora,CA,2021-04-15 14:50:24,49.8167,-94.4337,32.0,80,75,5.75
453,Kutum,SD,2021-04-15 14:50:25,14.2,24.6667,87.4,5,54,14.81
454,Saint-Joseph,RE,2021-04-15 14:50:25,-21.3667,55.6167,77.0,88,100,5.75
455,Buala,SB,2021-04-15 14:50:26,-8.145,159.5921,79.79,80,15,1.48
456,Ducheng,CN,2021-04-15 14:50:26,23.2373,111.5317,73.67,94,95,3.15
457,Esperance,AU,2021-04-15 14:50:27,-33.8667,121.9,53.6,87,10,5.06
458,Isla Mujeres,MX,2021-04-15 14:50:27,21.2311,-86.731,84.2,65,40,12.66
459,Aksu,CN,2021-04-15 14:50:28,41.1231,80.2644,65.35,24,77,5.53
460,Gaomi,CN,2021-04-15 14:50:28,36.3833,119.7528,53.6,82,0,17.9
461,Arlit,NE,2021-04-15 14:50:29,18.7369,7.3853,105.06,4,1,5.95
462,Salalah,OM,2021-04-15 14:50:29,17.0151,54.0924,84.2,70,0,9.22
463,Alta,NO,2021-04-15 14:50:30,69.9689,23.2717,41.0,70,75,12.66
464,Malinovoye Ozero,RU,2021-04-15 14:50:30,51.6753,79.7825,55.27,63,62,3.78
465,Miram Shah,PK,2021-04-15 14:50:31,33.0086,70.0697,61.5,88,94,4.79
466,Rognan,NO,2021-04-15 14:50:31,67.0953,15.3878,43.0,89,99,4.54
467,Kapuskasing,CA,2021-04-15 14:50:32,49.4169,-82.4331,30.2,93,90,13.8
468,Nanakuli,US,2021-04-15 14:50:33,21.3906,-158.1547,68.0,77,1,3.44
469,Ucluelet,CA,2021-04-15 14:50:33,48.9329,-125.5528,37.4,93,1,3.44
470,Micheldorf,AT,2021-04-15 14:50:34,46.9222,14.4405,50.0,32,40,5.75
471,Kudahuvadhoo,MV,2021-04-15 14:50:34,2.6708,72.8944,83.17,65,17,7.05
472,Yerbogachen,RU,2021-04-15 14:50:35,61.2767,108.0108,25.07,80,100,9.64
473,Fuling,CN,2021-04-15 14:50:35,29.7022,107.3919,61.54,89,99,2.28
474,Lerwick,GB,2021-04-15 14:50:36,60.1545,-1.1494,48.2,61,0,9.22
475,Mikhaylovka,RU,2021-04-15 14:50:36,50.06,43.2379,64.0,54,88,5.01
476,Coihaique,CL,2021-04-15 14:48:08,-45.5752,-72.0662,51.8,66,75,4.61
477,Montague,US,2021-04-15 14:50:37,42.5356,-72.5351,48.99,83,100,4.72
478,Taft,IR,2021-04-15 14:50:37,31.7471,54.2088,80.6,16,20,4.61
479,Sisimiut,GL,2021-04-15 14:50:38,66.9395,-53.6735,9.63,75,75,18.92
480,Shepetivka,UA,2021-04-15 14:50:38,50.1855,27.0637,42.26,86,100,10.58
481,Thinadhoo,MV,2021-04-15 14:50:39,0.5333,72.9333,83.39,67,79,6.76
482,Chenzhou,CN,2021-04-15 14:50:39,25.8,113.0333,62.11,98,100,2.53
483,Boa Vista,BR,2021-04-15 14:50:39,2.8197,-60.6733,78.8,89,75,3.44
484,Ishikawa,JP,2021-04-15 14:50:40,26.4233,127.8214,66.2,77,90,8.05
485,Sarankhola,BD,2021-04-15 14:50:41,22.3082,89.7897,81.59,76,100,7.09
486,Asfi,MA,2021-04-15 14:50:41,32.2994,-9.2372,65.48,77,0,12.82
487,Roald,NO,2021-04-15 14:50:41,62.5833,6.1333,48.2,61,20,5.75
488,Great Falls,US,2021-04-15 14:49:45,47.5002,-111.3008,32.0,100,90,6.91
489,Malanje,AO,2021-04-15 14:50:42,-9.5402,16.341,84.2,79,75,5.75
490,Xuddur,SO,2021-04-15 14:50:43,4.1213,43.8894,90.18,30,84,4.18
491,Dingle,PH,2021-04-15 14:50:44,10.9995,122.6711,77.52,87,100,5.3
492,Bako,ET,2021-04-15 14:50:44,5.7833,36.5667,69.06,77,97,2.53
493,Lima,PE,2021-04-15 14:46:24,-12.0432,-77.0282,72.0,77,40,6.91
494,Praia Da Vitoria,PT,2021-04-15 14:50:45,38.7333,-27.0667,69.8,64,40,7.85
495,General Pico,AR,2021-04-15 14:50:46,-35.6566,-63.7568,73.15,55,0,2.17
496,Panzhihua,CN,2021-04-15 14:50:46,26.5851,101.7128,64.99,44,73,2.48
497,Victoria,HK,2021-04-15 14:50:02,22.2855,114.1577,73.99,91,99,1.01
498,Juneau,US,2021-04-15 14:50:47,58.3019,-134.4197,37.4,93,90,3.06
499,Obihiro,JP,2021-04-15 14:50:48,42.9172,143.2044,34.61,67,0,3.44
500,Semenivka,UA,2021-04-15 14:50:48,52.1783,32.5818,54.27,69,98,5.93
501,Panaba,MX,2021-04-15 14:50:48,21.2833,-88.2667,86.88,46,35,11.43
502,Lalganj,IN,2021-04-15 14:50:49,25.8667,85.1833,86.0,21,40,3.44
503,Bubaque,GW,2021-04-15 14:50:49,11.2833,-15.8333,77.4,75,49,9.75
504,Cabedelo,BR,2021-04-15 14:48:25,-6.9811,-34.8339,75.2,94,75,6.91
505,Meadow Lake,US,2021-04-15 14:50:50,34.8014,-106.5436,54.0,57,75,16.11
506,Sabang,ID,2021-04-15 14:50:50,5.8933,95.3214,84.24,67,64,5.32
507,Kenai,US,2021-04-15 14:50:51,60.5544,-151.2583,33.01,93,75,5.75
508,Halifax,CA,2021-04-15 14:48:05,44.6453,-63.5724,50.0,43,20,8.05
509,Port Macquarie,AU,2021-04-15 14:46:53,-31.4333,152.9167,60.01,88,7,3.0
510,Noumea,NC,2021-04-15 14:46:40,-22.2763,166.4572,77.0,94,75,10.36
511,Goma,CD,2021-04-15 14:50:53,-1.6792,29.2228,66.2,77,75,6.91
512,Dunedin,NZ,2021-04-15 14:50:53,-45.8742,170.5036,54.0,95,100,4.0
513,Phon,TH,2021-04-15 14:50:54,15.816,102.5998,88.0,99,78,2.51
514,Waingapu,ID,2021-04-15 14:50:54,-9.6567,120.2641,76.91,81,65,4.76
515,Athabasca,CA,2021-04-15 14:50:55,54.7169,-113.2854,33.8,80,0,5.46
516,Mecca,SA,2021-04-15 14:48:43,21.4267,39.8261,87.31,38,92,10.07
517,Shakhovskaya,RU,2021-04-15 14:50:56,56.0283,35.5097,54.86,75,100,18.28
518,Saint-Paul,RE,2021-04-15 14:50:56,-21.0096,55.2707,78.8,73,90,11.5
519,Mocuba,MZ,2021-04-15 14:50:57,-16.8392,36.9856,76.42,69,100,3.22
520,Ust-Maya,RU,2021-04-15 14:50:57,60.4167,134.5333,7.23,96,77,1.9
521,Jati,PK,2021-04-15 14:50:58,24.3539,68.2671,84.15,53,0,15.43
522,Ken Caryl,US,2021-04-15 14:50:58,39.5773,-105.1169,39.0,62,89,1.01
523,Tateyama,JP,2021-04-15 14:50:59,34.9833,139.8667,48.0,73,96,3.0
524,Ushtobe,KZ,2021-04-15 14:50:59,45.2514,77.9838,59.85,21,0,18.63
525,Mongoumba,CF,2021-04-15 14:51:00,3.6415,18.5936,92.53,38,47,3.38
526,Irapuato,MX,2021-04-15 14:46:05,20.6833,-101.35,64.4,42,1,5.75
527,Teeli,RU,2021-04-15 14:51:00,51.0333,90.2333,44.31,46,38,4.27
528,Taoudenni,ML,2021-04-15 14:51:01,22.6783,-3.9836,98.69,8,0,14.58
529,Calvinia,ZA,2021-04-15 14:51:01,-31.4707,19.776,86.23,15,93,13.69
530,Havelock,US,2021-04-15 14:51:02,34.8791,-76.9013,73.99,73,40,10.36
531,Riyadh,SA,2021-04-15 14:49:08,24.6877,46.7219,86.0,13,0,11.5
532,Ibra,OM,2021-04-15 14:51:03,22.6906,58.5334,91.83,12,7,12.73
533,Mwene-Ditu,CD,2021-04-15 14:51:03,-7.0,23.45,76.53,75,44,2.95
534,Zig,US,2021-04-15 14:51:03,40.127,-92.7663,44.01,75,1,10.36
535,Linhai,CN,2021-04-15 14:51:04,28.85,121.1167,57.99,78,58,0.98
536,Phan Thiet,VN,2021-04-15 14:51:04,10.9333,108.1,79.5,79,12,4.0
537,Manado,ID,2021-04-15 14:51:05,1.487,124.8455,77.0,94,40,6.91
538,Acajutla,SV,2021-04-15 14:51:05,13.5928,-89.8275,78.01,73,0,2.3
539,Kundiawa,PG,2021-04-15 14:51:06,-6.0167,144.9667,61.32,98,81,0.69
